Pasture,Date,Plot,Reading #,High,Low,Spp,G_B,Screen1,Reading_No,Adj_Low,Week,Biomass_lbs_ac,V_E_F,G_UG,PastureNm,Comments,Year,bm,Id
17S,2017-09-12,P1,,30.0,2.0,BOGR,b,0.0,2.0,2.0,19,469.386,,,,,2017,1011.1,17S_P1
17S,2017-09-12,P1,,21.0,3.0,BOGR,b,0.0,4.0,3.0,19,704.079,,,,,2017,931.4,17S_P1
17S,2017-09-12,P1,,9.0,1.0,BOGR,b,0.0,5.0,1.0,19,234.693,,,,,2017,379.79999999999995,17S_P1
17S,2017-09-12,P1,,20.0,2.0,BOGR,b,0.0,8.0,2.0,19,469.386,,,,,2017,774.1,17S_P1
17S,2017-09-12,P1,,22.0,6.0,BOGR,b,0.0,9.0,6.0,19,1408.158,,,,,2017,1355.9,17S_P1
17S,2017-09-12,P1,,28.0,6.0,BOGR,b,0.0,10.0,6.0,19,1408.158,,,,,2017,1498.1,17S_P1
17S,2017-09-12,P1,,8.0,2.0,BOGR,b,0.0,11.0,2.0,19,469.386,,,,,2017,489.69999999999993,17S_P1
17S,2017-09-12,P1,,28.0,6.0,HECO,b,0.0,13.0,6.0,19,1408.158,,,,,2017,1498.1,17S_P1
17S,2017-09-12,P1,,35.0,10.0,HECO,b,0.0,14.0,10.0,19,2346.93,,,,,2017,2198.4,17S_P1
17S,2017-09-12,P1,,35.0,4.0,BOGR,b,0.0,15.0,4.0,19,938.772,,,,,2017,1396.8000000000002,17S_P1
17S,2017-09-12,P1,,5.0,3.0,BOGR,b,0.0,16.0,3.0,19,704.079,,,,,2017,552.1999999999999,17S_P1
17S,2017-09-12,P1,,22.0,6.0,ARPU,b,1.0,17.0,,19,,,,,,2017,1355.9,17S_P1
17S,2017-09-12,P1,,4.0,2.0,BOGR,b,0.0,18.0,2.0,19,469.386,,,,,2017,394.9,17S_P1
17S,2017-09-12,P1,,7.0,2.0,BOGR,b,0.0,21.0,2.0,19,469.386,,,,,2017,466.0,17S_P1
17S,2017-09-12,P1,,21.0,2.0,BOGR,b,0.0,22.0,2.0,19,469.386,,,,,2017,797.8,17S_P1
17S,2017-09-12,P1,,30.0,4.0,BOGR,b,0.0,23.0,4.0,19,938.772,,,,,2017,1278.3000000000002,17S_P1
17S,2017-09-12,P1,,3.0,2.0,BOGR,b,0.0,24.0,2.0,19,469.386,,,,,2017,371.19999999999993,17S_P1
17S,2017-09-12,P1,,24.0,2.0,BOGR,b,0.0,25.0,2.0,19,469.386,,,,,2017,868.9,17S_P1
17S,2017-09-12,P2,,29.0,5.0,CADU,b,0.0,1.0,5.0,19,1173.465,,,,,2017,1388.2,17S_P2
17S,2017-09-12,P2,,4.0,2.0,SPCO,b,0.0,2.0,2.0,19,469.386,,,,,2017,394.9,17S_P2
17S,2017-09-12,P2,,15.0,2.0,BOGR,b,0.0,3.0,2.0,19,469.386,,,,,2017,655.6,17S_P2
17S,2017-09-12,P2,,7.0,2.0,BOGR,b,0.0,4.0,2.0,19,469.386,,,,,2017,466.0,17S_P2
17S,2017-09-12,P2,,19.0,3.0,CADU,b,0.0,5.0,3.0,19,704.079,,,,,2017,883.9999999999999,17S_P2
17S,2017-09-12,P2,,25.0,3.0,BOGR,b,0.0,6.0,3.0,19,704.079,,,,,2017,1026.2,17S_P2
17S,2017-09-12,P2,,30.0,3.0,BOGR,b,0.0,7.0,3.0,19,704.079,,,,,2017,1144.7,17S_P2
17S,2017-09-12,P2,,8.0,1.0,BOGR,b,0.0,8.0,1.0,19,234.693,,,,,2017,356.09999999999997,17S_P2
17S,2017-09-12,P2,,7.0,2.0,BOGR,b,0.0,9.0,2.0,19,469.386,,,,,2017,466.0,17S_P2
17S,2017-09-12,P2,,20.0,3.0,BOGR,b,0.0,10.0,3.0,19,704.079,,,,,2017,907.6999999999999,17S_P2
17S,2017-09-12,P2,,14.0,2.0,BOGR,b,0.0,11.0,2.0,19,469.386,,,,,2017,631.9,17S_P2
17S,2017-09-12,P2,,21.0,4.0,PASM,b,0.0,12.0,4.0,19,938.772,,,,,2017,1065.0,17S_P2
17S,2017-09-12,P2,,6.0,1.0,BOGR,b,0.0,13.0,1.0,19,234.693,,,,,2017,308.69999999999993,17S_P2
17S,2017-09-12,P2,,9.0,2.0,BOGR,b,0.0,14.0,2.0,19,469.386,,,,,2017,513.4,17S_P2
17S,2017-09-12,P2,,27.0,3.0,BOGR,b,0.0,15.0,3.0,19,704.079,,,,,2017,1073.6,17S_P2
17S,2017-09-12,P2,,12.0,1.0,BOGR,b,0.0,16.0,1.0,19,234.693,,,,,2017,450.9,17S_P2
17S,2017-09-12,P2,,37.0,3.0,BOGR,b,0.0,17.0,3.0,19,704.079,,,,,2017,1310.6,17S_P2
17S,2017-09-12,P2,,5.0,3.0,BOGR,b,0.0,18.0,3.0,19,704.079,,,,,2017,552.1999999999999,17S_P2
17S,2017-09-12,P2,,20.0,2.0,BOGR,b,0.0,19.0,2.0,19,469.386,,,,,2017,774.1,17S_P2
17S,2017-09-12,P2,,7.0,2.0,BOGR,b,0.0,20.0,2.0,19,469.386,,,,,2017,466.0,17S_P2
17S,2017-09-12,P2,,2.0,2.0,BOGR,b,0.0,21.0,2.0,19,469.386,,,,,2017,347.49999999999994,17S_P2
17S,2017-09-12,P2,,6.0,3.0,BOGR,b,0.0,22.0,3.0,19,704.079,,,,,2017,575.9,17S_P2
17S,2017-09-12,P2,,13.0,2.0,BOGR,b,0.0,23.0,2.0,19,469.386,,,,,2017,608.1999999999999,17S_P2
17S,2017-09-12,P2,,21.0,3.0,CADU,b,0.0,24.0,3.0,19,704.079,,,,,2017,931.4,17S_P2
17S,2017-09-12,P2,,3.0,1.0,BOGR,b,0.0,25.0,1.0,19,234.693,,,,,2017,237.6,17S_P2
17S,2017-09-12,P3,,29.0,2.0,PASM,b,0.0,1.0,2.0,19,469.386,,,,,2017,987.4,17S_P3
17S,2017-09-12,P3,,26.0,6.0,DISP,b,0.0,2.0,6.0,19,1408.158,,,,,2017,1450.6999999999998,17S_P3
17S,2017-09-12,P3,,31.0,9.0,PASM,b,0.0,3.0,9.0,19,2112.237,,,,,2017,1970.0,17S_P3
17S,2017-09-12,P3,,31.0,5.0,SPAI,b,0.0,4.0,5.0,19,1173.465,,,,,2017,1435.6,17S_P3
17S,2017-09-12,P3,,21.0,12.0,PASM,b,0.0,5.0,12.0,19,2816.316,,,,,2017,2133.7999999999997,17S_P3
17S,2017-09-12,P3,,31.0,9.0,HECO,b,0.0,6.0,9.0,19,2112.237,,,,,2017,1970.0,17S_P3
17S,2017-09-12,P3,,39.0,18.0,HECO,b,0.0,7.0,18.0,19,4224.474,,,,,2017,3361.9999999999995,17S_P3
17S,2017-09-12,P3,,33.0,3.0,CADU,b,0.0,8.0,3.0,19,704.079,,,,,2017,1215.8000000000002,17S_P3
17S,2017-09-12,P3,,27.0,14.0,PASM,b,0.0,9.0,14.0,19,3285.702,,,,,2017,2543.2,17S_P3
17S,2017-09-12,P3,,26.0,8.0,DISP,b,0.0,10.0,8.0,19,1877.544,,,,,2017,1717.9,17S_P3
17S,2017-09-12,P3,,21.0,16.0,CHLE,g,0.0,11.0,16.0,19,3755.088,,,,,2017,2668.2,17S_P3
17S,2017-09-12,P3,,32.0,8.0,SPAI,b,0.0,12.0,8.0,19,1877.544,,,,,2017,1860.1,17S_P3
17S,2017-09-12,P3,,41.0,14.0,DISP,b,0.0,13.0,14.0,19,3285.702,,,,,2017,2875.0,17S_P3
17S,2017-09-12,P3,,28.0,12.0,PASM,b,0.0,14.0,12.0,19,2816.316,,,,,2017,2299.7,17S_P3
17S,2017-09-12,P3,,36.0,11.0,DISP,b,0.0,15.0,11.0,19,2581.623,,,,,2017,2355.7,17S_P3
17S,2017-09-12,P3,,22.0,6.0,BOGR,b,0.0,16.0,6.0,19,1408.158,,,,,2017,1355.9,17S_P3
17S,2017-09-12,P3,,20.0,4.0,DISP,b,0.0,17.0,4.0,19,938.772,,,,,2017,1041.3,17S_P3
17S,2017-09-12,P3,,28.0,10.0,PASM,b,0.0,18.0,10.0,19,2346.93,,,,,2017,2032.5,17S_P3
17S,2017-09-12,P3,,31.0,11.0,PASM,b,0.0,19.0,11.0,19,2581.623,,,,,2017,2237.2,17S_P3
17S,2017-09-12,P3,,16.0,6.0,SPAI,b,0.0,20.0,6.0,19,1408.158,,,,,2017,1213.7,17S_P3
17S,2017-09-12,P3,,32.0,12.0,PASM,g,0.0,21.0,12.0,19,2816.316,,,,,2017,2394.5,17S_P3
17S,2017-09-12,P3,,30.0,6.0,BOGR,b,0.0,22.0,6.0,19,1408.158,,,,,2017,1545.5,17S_P3
17S,2017-09-12,P3,,28.0,10.0,PASM,b,0.0,23.0,10.0,19,2346.93,,,,,2017,2032.5,17S_P3
17S,2017-09-12,P3,,34.0,6.0,BOGR,b,0.0,24.0,6.0,19,1408.158,,,,,2017,1640.3,17S_P3
17S,2017-09-12,P3,,20.0,10.0,HECO,b,0.0,25.0,10.0,19,2346.93,,,,,2017,1842.9,17S_P3
17S,2017-09-12,P4,,30.0,2.0,BOGR,b,0.0,2.0,2.0,19,469.386,,,,,2017,1011.1,17S_P4
17S,2017-09-12,P4,,29.0,5.0,HECO,b,0.0,3.0,5.0,19,1173.465,,,,,2017,1388.2,17S_P4
17S,2017-09-12,P4,,8.0,4.0,HECO,b,0.0,5.0,4.0,19,938.772,,,,,2017,756.9,17S_P4
17S,2017-09-12,P4,,13.0,3.0,BOGR,b,0.0,6.0,3.0,19,704.079,,,,,2017,741.7999999999998,17S_P4
17S,2017-09-12,P4,,28.0,4.0,PASM,b,0.0,7.0,4.0,19,938.772,,,,,2017,1230.9,17S_P4
17S,2017-09-12,P4,,13.0,1.0,BOGR,b,0.0,9.0,1.0,19,234.693,,,,,2017,474.5999999999999,17S_P4
17S,2017-09-12,P4,,27.0,5.0,HECO,b,0.0,10.0,5.0,19,1173.465,,,,,2017,1340.8000000000002,17S_P4
17S,2017-09-12,P4,,26.0,4.0,BOGR,b,0.0,11.0,4.0,19,938.772,,,,,2017,1183.5,17S_P4
17S,2017-09-12,P4,,26.0,5.0,PASM,b,0.0,12.0,5.0,19,1173.465,,,,,2017,1317.1,17S_P4
17S,2017-09-12,P4,,25.0,5.0,HECO,b,0.0,13.0,5.0,19,1173.465,,,,,2017,1293.4,17S_P4
17S,2017-09-12,P4,,20.0,7.0,HECO,g,0.0,14.0,7.0,19,1642.851,,,,,2017,1442.1,17S_P4
17S,2017-09-12,P4,,36.0,10.0,HECO,b,0.0,15.0,10.0,19,2346.93,,,,,2017,2222.1,17S_P4
17S,2017-09-12,P4,,29.0,2.0,HECO,b,0.0,16.0,2.0,19,469.386,,,,,2017,987.4,17S_P4
17S,2017-09-12,P4,,27.0,4.0,HECO,b,0.0,17.0,4.0,19,938.772,,,,,2017,1207.2,17S_P4
17S,2017-09-12,P4,,24.0,5.0,HECO,b,0.0,18.0,5.0,19,1173.465,,,,,2017,1269.7,17S_P4
17S,2017-09-12,P4,,31.0,5.0,BOGR,b,0.0,19.0,5.0,19,1173.465,,,,,2017,1435.6,17S_P4
17S,2017-09-12,P4,,36.0,5.0,HECO,b,0.0,20.0,5.0,19,1173.465,,,,,2017,1554.1,17S_P4
17S,2017-09-12,P4,,32.0,10.0,HECO,b,0.0,21.0,10.0,19,2346.93,,,,,2017,2127.3,17S_P4
17S,2017-09-12,P4,,39.0,8.0,HECO,b,0.0,22.0,8.0,19,1877.544,,,,,2017,2026.0,17S_P4
17S,2017-09-12,P4,,29.0,4.0,PASM,b,0.0,23.0,4.0,19,938.772,,,,,2017,1254.6,17S_P4
17S,2017-09-12,P4,,40.0,4.0,PASM,b,0.0,24.0,4.0,19,938.772,,,,,2017,1515.3000000000002,17S_P4
17S,2017-09-12,P4,,35.0,7.0,PASM,b,0.0,25.0,7.0,19,1642.851,,,,,2017,1797.6,17S_P4
8E,2017-09-18,P1,,20.0,4.0,PASM,b,0.0,1.0,4.0,20,938.772,,,,,2017,1041.3,8E_P1
8E,2017-09-18,P1,,29.0,5.0,PASM,b,0.0,2.0,5.0,20,1173.465,,,,,2017,1388.2,8E_P1
8E,2017-09-18,P1,,34.0,5.0,BOGR,b,0.0,5.0,5.0,20,1173.465,,,,,2017,1506.7,8E_P1
8E,2017-09-18,P1,,20.0,3.0,PASM,b,0.0,6.0,3.0,20,704.079,,,,,2017,907.6999999999999,8E_P1
8E,2017-09-18,P1,,18.0,3.0,BOGR,b,0.0,8.0,3.0,20,704.079,,,,,2017,860.2999999999998,8E_P1
8E,2017-09-18,P1,,15.0,3.0,BOGR,b,0.0,9.0,3.0,20,704.079,,,,,2017,789.1999999999999,8E_P1
8E,2017-09-18,P1,,28.0,5.0,PASM,b,0.0,10.0,5.0,20,1173.465,,,,,2017,1364.5,8E_P1
8E,2017-09-18,P1,,31.0,4.0,PASM,b,0.0,11.0,4.0,20,938.772,,,,,2017,1302.0,8E_P1
8E,2017-09-18,P1,,12.0,3.0,BOGR,b,0.0,12.0,3.0,20,704.079,,,,,2017,718.0999999999999,8E_P1
8E,2017-09-18,P1,,12.0,2.0,MUTO,b,0.0,13.0,2.0,20,469.386,,,,,2017,584.4999999999999,8E_P1
8E,2017-09-18,P1,,15.0,3.0,BOGR,b,0.0,14.0,3.0,20,704.079,,,,,2017,789.1999999999999,8E_P1
8E,2017-09-18,P1,,19.0,2.0,BOGR,b,0.0,15.0,2.0,20,469.386,,,,,2017,750.4,8E_P1
8E,2017-09-18,P1,,20.0,3.0,BOGR,b,0.0,16.0,3.0,20,704.079,,,,,2017,907.6999999999999,8E_P1
8E,2017-09-18,P1,,25.0,5.0,PASM,b,0.0,17.0,5.0,20,1173.465,,,,,2017,1293.4,8E_P1
8E,2017-09-18,P1,,28.0,5.0,PASM,b,0.0,18.0,5.0,20,1173.465,,,,,2017,1364.5,8E_P1
8E,2017-09-18,P1,,13.0,4.0,BOGR,b,0.0,20.0,4.0,20,938.772,,,,,2017,875.4,8E_P1
8E,2017-09-18,P1,,3.0,0.0,BARE,b,0.0,21.0,0.0,20,0.0,,,,,2017,104.0,8E_P1
8E,2017-09-18,P1,,20.0,3.0,BOGR,b,0.0,22.0,3.0,20,704.079,,,,,2017,907.6999999999999,8E_P1
8E,2017-09-18,P1,,25.0,5.0,PASM,b,0.0,24.0,5.0,20,1173.465,,,,,2017,1293.4,8E_P1
8E,2017-09-18,P1,,21.0,3.0,PASM,g,0.0,25.0,3.0,20,704.079,,,,,2017,931.4,8E_P1
8E,2017-09-18,P2,,25.0,8.0,PASM,b,0.0,1.0,8.0,20,1877.544,,,,,2017,1694.2,8E_P2
8E,2017-09-18,P2,,8.0,3.0,BOGR,b,0.0,4.0,3.0,20,704.079,,,,,2017,623.3,8E_P2
8E,2017-09-18,P2,,18.0,4.0,BOGR,g,0.0,5.0,4.0,20,938.772,,,,,2017,993.9,8E_P2
8E,2017-09-18,P2,,44.0,14.0,PASM,b,0.0,7.0,14.0,20,3285.702,,,,,2017,2946.1,8E_P2
8E,2017-09-18,P2,,30.0,10.0,PASM,g,0.0,8.0,10.0,20,2346.93,,,,,2017,2079.9,8E_P2
8E,2017-09-18,P2,,31.0,16.0,PASM,b,0.0,9.0,16.0,20,3755.088,,,,,2017,2905.2,8E_P2
8E,2017-09-18,P2,,24.0,6.0,CADU,b,0.0,11.0,6.0,20,1408.158,,,,,2017,1403.3,8E_P2
8E,2017-09-18,P2,,32.0,8.0,BOGR,b,0.0,13.0,8.0,20,1877.544,,,,,2017,1860.1,8E_P2
8E,2017-09-18,P2,,29.0,6.0,SPCR,b,0.0,14.0,6.0,20,1408.158,,,,,2017,1521.8,8E_P2
8E,2017-09-18,P2,,20.0,6.0,BOGR,b,0.0,15.0,6.0,20,1408.158,,,,,2017,1308.5,8E_P2
8E,2017-09-18,P2,,12.0,6.0,BOGR,b,0.0,16.0,6.0,20,1408.158,,,,,2017,1118.9,8E_P2
8E,2017-09-18,P2,,20.0,7.0,PLPA,b,0.0,17.0,7.0,20,1642.851,,,,,2017,1442.1,8E_P2
8E,2017-09-18,P2,,8.0,4.0,BOGR,b,0.0,18.0,4.0,20,938.772,,,,,2017,756.9,8E_P2
8E,2017-09-18,P2,,10.0,1.0,BOGR,b,0.0,19.0,1.0,20,234.693,,,,,2017,403.5,8E_P2
8E,2017-09-18,P2,,10.0,5.0,CADU,b,0.0,20.0,5.0,20,1173.465,,,,,2017,937.9,8E_P2
8E,2017-09-18,P2,,16.0,2.0,PASM,b,0.0,22.0,2.0,20,469.386,,,,,2017,679.3,8E_P2
8E,2017-09-18,P2,,16.0,2.0,BOGR,b,0.0,23.0,2.0,20,469.386,,,,,2017,679.3,8E_P2
8E,2017-09-18,P2,,10.0,2.0,BOGR,b,0.0,24.0,2.0,20,469.386,,,,,2017,537.1,8E_P2
8E,2017-09-18,P3,,29.0,3.0,BOGR,g,0.0,1.0,3.0,20,704.079,,,,,2017,1121.0,8E_P3
8E,2017-09-18,P3,,18.0,5.0,BOGR,b,0.0,2.0,5.0,20,1173.465,,,,,2017,1127.5,8E_P3
8E,2017-09-18,P3,,29.0,3.0,BOGR,b,0.0,3.0,3.0,20,704.079,,,,,2017,1121.0,8E_P3
8E,2017-09-18,P3,,19.0,3.0,PASM,b,0.0,4.0,3.0,20,704.079,,,,,2017,883.9999999999999,8E_P3
8E,2017-09-18,P3,,5.0,2.0,BOGR,b,0.0,5.0,2.0,20,469.386,,,,,2017,418.59999999999997,8E_P3
8E,2017-09-18,P3,,5.0,4.0,BOGR,b,0.0,6.0,4.0,20,938.772,,,,,2017,685.8,8E_P3
8E,2017-09-18,P3,,8.0,2.0,CRMI,b,1.0,7.0,,20,,,,,,2017,489.69999999999993,8E_P3
8E,2017-09-18,P3,,13.0,4.0,BOGR,b,0.0,8.0,4.0,20,938.772,,,,,2017,875.4,8E_P3
8E,2017-09-18,P3,,3.0,2.0,BOGR,b,0.0,9.0,2.0,20,469.386,,,,,2017,371.19999999999993,8E_P3
8E,2017-09-18,P3,,17.0,5.0,BOGR,b,0.0,10.0,5.0,20,1173.465,,,,,2017,1103.8000000000002,8E_P3
8E,2017-09-18,P3,,8.0,3.0,BOGR,b,0.0,11.0,3.0,20,704.079,,,,,2017,623.3,8E_P3
8E,2017-09-18,P3,,7.0,2.0,BOGR,b,0.0,12.0,2.0,20,469.386,,,,,2017,466.0,8E_P3
8E,2017-09-18,P3,,15.0,3.0,BOGR,b,0.0,13.0,3.0,20,704.079,,,,,2017,789.1999999999999,8E_P3
8E,2017-09-18,P3,,23.0,3.0,BOGR,b,0.0,14.0,3.0,20,704.079,,,,,2017,978.8,8E_P3
8E,2017-09-18,P3,,7.0,4.0,BOGR,b,0.0,15.0,4.0,20,938.772,,,,,2017,733.1999999999999,8E_P3
8E,2017-09-18,P3,,27.0,11.0,ARPU,b,1.0,16.0,,20,,,,,,2017,2142.4,8E_P3
8E,2017-09-18,P3,,2.0,0.0,BARE,b,0.0,17.0,0.0,20,0.0,,,,,2017,80.3,8E_P3
8E,2017-09-18,P3,,9.0,3.0,BOGR,b,0.0,19.0,3.0,20,704.079,,,,,2017,646.9999999999999,8E_P3
8E,2017-09-18,P3,,5.0,3.0,BOGR,b,0.0,20.0,3.0,20,704.079,,,,,2017,552.1999999999999,8E_P3
8E,2017-09-18,P3,,17.0,5.0,BOGR,b,0.0,21.0,5.0,20,1173.465,,,,,2017,1103.8000000000002,8E_P3
8E,2017-09-18,P3,,13.0,4.0,BOGR,b,0.0,22.0,4.0,20,938.772,,,,,2017,875.4,8E_P3
8E,2017-09-18,P3,,19.0,5.0,BOGR,b,0.0,23.0,5.0,20,1173.465,,,,,2017,1151.2,8E_P3
8E,2017-09-18,P3,,12.0,5.0,BOGR,b,0.0,24.0,5.0,20,1173.465,,,,,2017,985.3,8E_P3
8E,2017-09-18,P3,,9.0,3.0,BOGR,b,0.0,25.0,3.0,20,704.079,,,,,2017,646.9999999999999,8E_P3
8E,2017-09-18,P4,,24.0,7.0,PASM,b,0.0,1.0,7.0,20,1642.851,,,,,2017,1536.9,8E_P4
8E,2017-09-18,P4,,10.0,4.0,BOGR,b,0.0,2.0,4.0,20,938.772,,,,,2017,804.3,8E_P4
8E,2017-09-18,P4,,30.0,6.0,ARPU,b,1.0,5.0,,20,,,,,,2017,1545.5,8E_P4
8E,2017-09-18,P4,,16.0,4.0,PASM,b,0.0,6.0,4.0,20,938.772,,,,,2017,946.4999999999999,8E_P4
8E,2017-09-18,P4,,21.0,8.0,PASM,b,0.0,8.0,8.0,20,1877.544,,,,,2017,1599.4,8E_P4
8E,2017-09-18,P4,,22.0,5.0,PASM,b,0.0,9.0,5.0,20,1173.465,,,,,2017,1222.3000000000002,8E_P4
8E,2017-09-18,P4,,18.0,8.0,PASM,b,0.0,10.0,8.0,20,1877.544,,,,,2017,1528.3,8E_P4
8E,2017-09-18,P4,,18.0,6.0,BOGR,b,0.0,11.0,6.0,20,1408.158,,,,,2017,1261.1,8E_P4
8E,2017-09-18,P4,,20.0,7.0,PASM,b,0.0,13.0,7.0,20,1642.851,,,,,2017,1442.1,8E_P4
8E,2017-09-18,P4,,14.0,4.0,BOGR,b,0.0,14.0,4.0,20,938.772,,,,,2017,899.1,8E_P4
8E,2017-09-18,P4,,21.0,3.0,BOGR,b,0.0,15.0,3.0,20,704.079,,,,,2017,931.4,8E_P4
8E,2017-09-18,P4,,22.0,12.0,PASM,b,0.0,16.0,12.0,20,2816.316,,,,,2017,2157.5,8E_P4
8E,2017-09-18,P4,,24.0,7.0,PASM,b,0.0,17.0,7.0,20,1642.851,,,,,2017,1536.9,8E_P4
8E,2017-09-18,P4,,17.0,5.0,PASM,b,0.0,19.0,5.0,20,1173.465,,,,,2017,1103.8000000000002,8E_P4
8E,2017-09-18,P4,,18.0,9.0,PASM,b,0.0,20.0,9.0,20,2112.237,,,,,2017,1661.8999999999999,8E_P4
8E,2017-09-18,P4,,24.0,5.0,BOGR,b,0.0,21.0,5.0,20,1173.465,,,,,2017,1269.7,8E_P4
8E,2017-09-18,P4,,21.0,8.0,BOGR,b,0.0,22.0,8.0,20,1877.544,,,,,2017,1599.4,8E_P4
8E,2017-09-18,P4,,16.0,7.0,PASM,b,0.0,23.0,7.0,20,1642.851,,,,,2017,1347.3,8E_P4
8E,2017-09-18,P4,,21.0,6.0,BOGR,b,0.0,24.0,6.0,20,1408.158,,,,,2017,1332.2,8E_P4
8E,2017-09-18,P4,,23.0,12.0,PASM,b,0.0,25.0,12.0,20,2816.316,,,,,2017,2181.2,8E_P4
17S,2017-09-20,P1,,10.0,2.0,BOGR,b,0.0,2.0,2.0,20,469.386,,,,,2017,537.1,17S_P1
17S,2017-09-20,P1,,11.0,2.0,BOGR,b,0.0,5.0,2.0,20,469.386,,,,,2017,560.8,17S_P1
17S,2017-09-20,P1,,16.0,3.0,HECO,b,0.0,6.0,3.0,20,704.079,,,,,2017,812.9,17S_P1
17S,2017-09-20,P1,,32.0,9.0,HECO,b,0.0,7.0,9.0,20,2112.237,,,,,2017,1993.6999999999998,17S_P1
17S,2017-09-20,P1,,7.0,2.0,BOGR,b,0.0,8.0,2.0,20,469.386,,,,,2017,466.0,17S_P1
17S,2017-09-20,P1,,8.0,1.0,BOGR,b,0.0,9.0,1.0,20,234.693,,,,,2017,356.09999999999997,17S_P1
17S,2017-09-20,P1,,20.0,3.0,BOGR,b,0.0,10.0,3.0,20,704.079,,,,,2017,907.6999999999999,17S_P1
17S,2017-09-20,P1,,20.0,3.0,DUNG,b,1.0,11.0,,20,,,,,,2017,907.6999999999999,17S_P1
17S,2017-09-20,P1,,34.0,3.0,BOGR,b,0.0,12.0,3.0,20,704.079,,,,,2017,1239.5,17S_P1
17S,2017-09-20,P1,,5.0,3.0,BOGR,b,0.0,13.0,3.0,20,704.079,,,,,2017,552.1999999999999,17S_P1
17S,2017-09-20,P1,,14.0,2.0,BOGR,b,0.0,14.0,2.0,20,469.386,,,,,2017,631.9,17S_P1
17S,2017-09-20,P1,,10.0,2.0,BOGR,b,0.0,15.0,2.0,20,469.386,,,,,2017,537.1,17S_P1
17S,2017-09-20,P1,,38.0,8.0,BOGR,b,0.0,16.0,8.0,20,1877.544,,,,,2017,2002.3000000000002,17S_P1
17S,2017-09-20,P1,,24.0,3.0,BOGR,b,0.0,17.0,3.0,20,704.079,,,,,2017,1002.4999999999999,17S_P1
17S,2017-09-20,P1,,25.0,3.0,ARPU,b,1.0,18.0,,20,,,,,,2017,1026.2,17S_P1
17S,2017-09-20,P1,,4.0,1.0,BOGR,b,0.0,19.0,1.0,20,234.693,,,,,2017,261.29999999999995,17S_P1
17S,2017-09-20,P1,,13.0,2.0,BOGR,b,0.0,20.0,2.0,20,469.386,,,,,2017,608.1999999999999,17S_P1
17S,2017-09-20,P1,,8.0,3.0,BOGR,b,0.0,21.0,3.0,20,704.079,,,,,2017,623.3,17S_P1
17S,2017-09-20,P1,,18.0,1.0,BOGR,b,0.0,22.0,1.0,20,234.693,,,,,2017,593.0999999999999,17S_P1
17S,2017-09-20,P1,,19.0,3.0,ARPU,b,1.0,23.0,,20,,,,,,2017,883.9999999999999,17S_P1
17S,2017-09-20,P1,,19.0,6.0,ARPU,b,1.0,24.0,,20,,,,,,2017,1284.8,17S_P1
17S,2017-09-20,P1,,20.0,3.0,BOGR,b,0.0,25.0,3.0,20,704.079,,,,,2017,907.6999999999999,17S_P1
17S,2017-09-20,P2,,16.0,3.0,BOGR,b,0.0,2.0,3.0,20,704.079,,,,,2017,812.9,17S_P2
17S,2017-09-20,P2,,2.0,1.0,BOGR,b,0.0,3.0,1.0,20,234.693,,,,,2017,213.9,17S_P2
17S,2017-09-20,P2,,3.0,2.0,BOGR,b,0.0,4.0,2.0,20,469.386,,,,,2017,371.19999999999993,17S_P2
17S,2017-09-20,P2,,4.0,2.0,BOGR,b,0.0,5.0,2.0,20,469.386,,,,,2017,394.9,17S_P2
17S,2017-09-20,P2,,7.0,3.0,BOGR,b,0.0,6.0,3.0,20,704.079,,,,,2017,599.5999999999999,17S_P2
17S,2017-09-20,P2,,3.0,1.0,BOGR,b,0.0,7.0,1.0,20,234.693,,,,,2017,237.6,17S_P2
17S,2017-09-20,P2,,4.0,3.0,BOGR,b,0.0,8.0,3.0,20,704.079,,,,,2017,528.5,17S_P2
17S,2017-09-20,P2,,11.0,3.0,BOGR,b,0.0,9.0,3.0,20,704.079,,,,,2017,694.4,17S_P2
17S,2017-09-20,P2,,10.0,1.0,BOGR,b,0.0,10.0,1.0,20,234.693,,,,,2017,403.5,17S_P2
17S,2017-09-20,P2,,3.0,2.0,BOGR,b,0.0,11.0,2.0,20,469.386,,,,,2017,371.19999999999993,17S_P2
17S,2017-09-20,P2,,21.0,3.0,CIUN,b,1.0,12.0,,20,,,,,,2017,931.4,17S_P2
17S,2017-09-20,P2,,10.0,3.0,BOGR,b,0.0,13.0,3.0,20,704.079,,,,,2017,670.6999999999999,17S_P2
17S,2017-09-20,P2,,2.0,1.0,BOGR,b,0.0,14.0,1.0,20,234.693,,,,,2017,213.9,17S_P2
17S,2017-09-20,P2,,8.0,1.0,BOGR,b,0.0,15.0,1.0,20,234.693,,,,,2017,356.09999999999997,17S_P2
17S,2017-09-20,P2,,13.0,3.0,BOGR,b,0.0,16.0,3.0,20,704.079,,,,,2017,741.7999999999998,17S_P2
17S,2017-09-20,P2,,11.0,2.0,BOGR,b,0.0,17.0,2.0,20,469.386,,,,,2017,560.8,17S_P2
17S,2017-09-20,P2,,5.0,1.0,BOGR,b,0.0,18.0,1.0,20,234.693,,,,,2017,285.0,17S_P2
17S,2017-09-20,P2,,11.0,2.0,BOGR,b,0.0,19.0,2.0,20,469.386,,,,,2017,560.8,17S_P2
